CT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;Cod Conta;Desc Moeda 1;Classe Conta;Cond Normal;Cod Reduzido;Cta Bloq;Dt Ini Bloq;Dt Fim Bloq;Dig Controle;Conv M2 Deb;Conv M3 Deb;Conv M4 Deb;Conv M5 Deb;Conv M2 Crd;Conv M3 Crd;Conv M4 Crd;Conv M5 Crd;Cta Superior;Hist Padrao;Aceita Item;Aceita CC;Aceita CLVL;Dt Ini Exist;Var Monet;Dt Fim Exist;Red Variacao;Lucr/Perd;Ponte LP;Conf. Livros;Grupo;Regra Nivel1;Regra Nivel2;Regra Nivel3;CC Obrigat.;Item Obrig.;CLVL Obrig.;Conta Lalur;Ajuste Conv;Class.Lalur;Hist.Lalur ?;Tipo Lalur;Cod. Rateio;Nat. Conta;Ac.Outra At?;Outr.At.Ob?;Class. Manad;SPED Sint.;Nat Cta SPED;Ativ.01 Ac.;Ativ.01 Ob.;Ativ.02 Ac.;Ativ.02 Ob.;Ativ.03 Ac.;Ativ.03 Ob.;Ativ.04 Ac.;Ativ.04 Ob.;Int. PIMS;Var Cambial?;Conta Orc.;Aceita Ent05;Obrg.Ent.05?
01;321410002;CONSTITUICAO PARA PERDA DE CREDITO;Analitica;Devedora;3411020106;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321410;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321410002;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;3215;CUSTOS COM SERVICOS CONTRATADOS;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;3215;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321501;SERVICOS CONTRATADOS - PESSOAS FISICAS;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3215;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321501;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321501001;AUTONOMO;Analitica;Devedora;321501001;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321501;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321501001;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321501002;SERVICOS DE INFORMATICA;Analitica;Devedora;321501002;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321501;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321501002;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321501003;PREMIOS E GRATIFICACOES ATLETAS;Analitica;Devedora;321501003;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321501;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321501003;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321501998;INSS S/ SERVICO PROFISSIONAL PF;Analitica;Devedora;321501998;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321501;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321501998;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321501999;OUTROS SERVICOS PROFISSIONAIS PF;Analitica;Devedora;321501999;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321501;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321501999;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502;SERVICOS CONTRATADOS - PESSOAS JURIDICAS;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3215;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502001;SERVICOS DE ASSESSORIA/CONSULTORIA;Analitica;Devedora;321502001;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502001;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502002;SERVICOS DE AUDITORIA;Analitica;Devedora;321502002;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502002;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502003;SERVICOS DE INTERMEDIACAO DE NEGOCIOS;Analitica;Devedora;321502003;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502003;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502004;SERVICOS DE INFORMATICA;Analitica;Devedora;321502004;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502004;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502005;SERVICOS DE SEGURANCA E VIGILANCIA;Analitica;Devedora;321502005;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502005;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;321502006;SERVICOS DE ADVOGADOS;Analitica;Devedora;321502006;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321502006;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321502009;SERVICOS DE CURSOS E TREINAMENTOS;Analitica;Devedora;3411020388;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;Conta de Resultado;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321502010;TECNOLOGIA DO VAR;Analitica;Devedora;3411020444;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;;;;Não;Nao pertence;;Conta de Resultado;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321502011;DOPING;Analitica;Devedora;3411020445;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;;;;Não;Nao pertence;;Conta de Resultado;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321502999;OUTROS SERVICOS PROFISSIONAIS - PJ;Analitica;Devedora;321502999;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321502;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321502999;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;3216;COMPETICOES;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;3216;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321601;CAMPEONATO BRASILEIRO SERIE A;Analitica;Devedora;321601;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321601;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321602;COPA DO BRASIL - FEMININO;Analitica;Devedora;321602;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321602;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321603;CAMPEONATO BRASILEIRO SERIE D;Analitica;Devedora;321603;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321603;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321604;CAMPEONATO BRASILEIRO SERIE C;Analitica;Devedora;321604;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Sim;Nao;Nao;321604;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321605;CAMPEONATO BRASILEIRO SERIE B;Analitica;Devedora;321605;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321605;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321606;COPA DO NORDESTE;Analitica;Devedora;321606;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321606;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321607;COPA BRASIL SUB 17;Analitica;Devedora;321607;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321607;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321608;COPA DO BRASIL SUB 20;Analitica;Devedora;321608;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321608;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321609;COPA DO BRASIL MASCULINO;Analitica;Devedora;321609;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321609;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321610;BRASILEIRO - SUB 20;Analitica;Devedora;321610;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321610;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321611;COPA VERDE;Analitica;Devedora;321611;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321611;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321612;BRASILEIRO FEMININO;Analitica;Devedora;321612;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321612;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321613;BRASILEIRO DE ASPIRANTES;Analitica;Devedora;3411020173;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;321613;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321614;BRASILEIRO SUB 17;Analitica;Devedora;321614;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321615;COPA DE SELECOES ESTADUAL SUB 20;Analitica;Devedora;321615;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321616;BRASILEIRO FEMININO SUB 18;Analitica;Devedora;321616;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321617;SUPER COPA;Analitica;Devedora;3411020229;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321618;BRASILEIRO FEMININO SUB 16;Analitica;Devedora;321618;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321619;SUPER COPA DO BRASIL SUB 20;Analitica;Devedora;321619;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321620;SUPER COPA DO BRASIL SUB 17;Analitica;Devedora;321620;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321621;SUPER COPA FEMININA;Analitica;Devedora;3411020295;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321622;BRASILEIRO FEMININO SUB 17;Analitica;Devedora;3411020300;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3216;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;3217;PROGRAMA DE AUXILIO FINANCEIRO;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;321;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;3217;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321701;FEDERACOES;Analitica;Devedora;321701;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3217;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321701;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321702;ARBITRAGEM;Analitica;Devedora;321702;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3217;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321702;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;321703;CLUBES;Analitica;Devedora;321703;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3217;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000001;;;Nao;Nao;Nao;321703;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;Sim;;Sim;Nao
01;322;DESPESAS ADMINISTRATIVAS E COMERCIAIS;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;32;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000002;;;Sim;Nao;Nao;322;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;3221;DESPESAS COM PESSOAL;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000002;;;Sim;Nao;Nao;3221;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101;SALARIOS E HONORARIOS;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3221;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000002;;;Sim;Nao;Nao;322101;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101001;HONORARIOS DA DIRETORIA;Analitica;Devedora;322101001;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101001;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101002;SALARIOS E ORDENADOS;Analitica;Devedora;322101002;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101002;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101003;HORAS EXTRAS/ADICIONAL NOTURNO;Analitica;Devedora;322101003;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101003;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101004;INSALUBRIDADE/PERICULOSIDADE;Analitica;Devedora;322101004;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101004;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101005;PREMIOS E GRATIFICACOES;Analitica;Devedora;322101005;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101005;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101006;INDENIZACOES;Analitica;Devedora;322101006;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101006;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101007;ANUENIOS E QUINQUENIOS;Analitica;Devedora;322101007;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;241106002;;;;000002;;;Sim;Nao;Nao;322101007;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
01;322101008;HONORARIOS AUTONOMOS;Analitica;Devedora;0341102003;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000002;;;Sim;Nao;Nao;322101008;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;;;Sim;Nao
01;322101009;GRATIFICACOES E ENCARGOS;Analitica;Devedora;3411020061;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;322101;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000002;;;Sim;Nao;Nao;322101009;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Sim;;;Sim;Nao
01;322102;ENCARGOS SOCIAIS;Sintetica;Devedora;;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;3221;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;000002;;;Sim;Nao;Nao;322102;;;Não;Nao pertence;;;Nao;Nao;Despesa/Custo     ;;Conta de Resultado;;;;;;;;;Não;;;Sim;Nao
